Latitud,Longitud,Fase,Desplazamiento_m,Deformacion_mm
13.674736,-89.036588,-6.216,0.027436,27.4364
13.674742,-89.035849,-6.4984,0.028683,28.6827
13.674748,-89.035109,-4.062,0.017929,17.9288
13.674754,-89.03437,-3.1192,0.013768,13.7678
13.67476,-89.033631,-6.233,0.027511,27.5112
13.674766,-89.032891,-4.292,0.018944,18.9441
13.674772,-89.032152,-5.3171,0.023469,23.4689
13.674778,-89.031413,-3.7579,0.016587,16.5868
13.674784,-89.030673,-2.0346,0.00898,8.9804
13.67479,-89.029934,-1.6292,0.007191,7.1911
13.674797,-89.029195,-2.7321,0.012059,12.059
13.674803,-89.028456,-1.9078,0.008421,8.4207
13.674809,-89.027716,-3.6048,0.015911,15.9108
13.674815,-89.026977,-0.5533,0.002442,2.442
13.674821,-89.026238,-2.8514,0.012585,12.5854
13.674827,-89.025498,-3.999,0.017651,17.6511
13.674833,-89.024759,-1.175,0.005186,5.1864
13.674839,-89.02402,-1.8479,0.008156,8.1562
13.674845,-89.02328,-5.3671,0.02369,23.6896
13.674851,-89.022541,-3.7696,0.016639,16.6386
13.674857,-89.021802,-6.5086,0.028728,28.7278
13.674863,-89.021062,-4.0542,0.017895,17.8946
13.674869,-89.020323,-1.2115,0.005348,5.3475
13.674881,-89.018844,1.1959,-0.005278,-5.2785
13.674887,-89.018105,2.2081,-0.009746,-9.7462
13.674893,-89.017366,3.808,-0.016808,-16.8077
13.674899,-89.016627,3.6244,-0.015998,-15.9976
13.674911,-89.015148,5.917,-0.026117,-26.1165
13.674917,-89.014409,3.4297,-0.015138,-15.1381
13.674923,-89.013669,6.6478,-0.029342,-29.3422
13.674929,-89.01293,3.0048,-0.013263,-13.2628
13.674935,-89.012191,-0.676,0.002984,2.9838
13.674941,-89.011451,2.3282,-0.010276,-10.2763
13.674947,-89.010712,0.6055,-0.002672,-2.6724
13.674953,-89.009973,1.1314,-0.004994,-4.994
13.674959,-89.009233,3.9916,-0.017618,-17.6181
13.674965,-89.008494,6.8002,-0.030015,-30.015
13.674971,-89.007755,1.4917,-0.006584,-6.5841
13.674977,-89.007015,5.2543,-0.023192,-23.1915
13.674983,-89.006276,3.3015,-0.014572,-14.5724
13.674989,-89.005537,1.5747,-0.006951,-6.9506
13.674995,-89.004797,2.3761,-0.010488,-10.4876
13.675001,-89.004058,1.8285,-0.008071,-8.0709
13.675007,-89.003319,0.9479,-0.004184,-4.1837
13.675013,-89.002579,4.305,-0.019002,-19.0017
13.675019,-89.00184,1.681,-0.00742,-7.4198
13.675025,-89.001101,1.9393,-0.00856,-8.5596
13.675031,-89.000362,1.1876,-0.005242,-5.2421
13.675037,-88.999622,4.844,-0.021381,-21.3808
13.675043,-88.998883,1.798,-0.007936,-7.9362
13.675049,-88.998144,1.2769,-0.005636,-5.6359
13.675055,-88.997404,0.8832,-0.003898,-3.8982
13.675061,-88.996665,0.7082,-0.003126,-3.1257
13.675067,-88.995926,1.3896,-0.006134,-6.1336
13.675073,-88.995186,1.2595,-0.005559,-5.5594
13.675079,-88.994447,0.9429,-0.004162,-4.1618
13.675085,-88.993708,-0.2293,0.001012,1.012
13.675091,-88.992968,-2.7156,0.011986,11.9864
13.675097,-88.992229,-0.1484,0.000655,0.6548
13.675102,-88.99149,1.7467,-0.00771,-7.7098
13.675108,-88.99075,4.3017,-0.018987,-18.987
13.675114,-88.990011,4.3158,-0.019049,-19.0492
13.67512,-88.989272,2.2375,-0.009876,-9.8758
13.675126,-88.988532,0.536,-0.002366,-2.3659
13.675132,-88.987793,-0.5485,0.002421,2.4209
13.675138,-88.987054,-0.1253,0.000553,0.5532
13.675144,-88.986314,2.8688,-0.012662,-12.6622
13.67515,-88.985575,-0.7445,0.003286,3.2863
13.675156,-88.984836,1.857,-0.008196,-8.1963
13.675162,-88.984096,2.4648,-0.010879,-10.8794
13.675168,-88.983357,-0.2185,0.000965,0.9645
13.675174,-88.982618,-2.1799,0.009622,9.6217
13.67518,-88.981878,-0.8637,0.003812,3.8123
13.675185,-88.981139,-0.0796,0.000351,0.3514
13.675191,-88.9804,2.4302,-0.010727,-10.7266
13.675197,-88.97966,-2.0485,0.009042,9.0416
13.675203,-88.978921,-0.871,0.003844,3.8443
13.675209,-88.978182,0.9401,-0.004149,-4.1493
13.675215,-88.977442,2.6474,-0.011685,-11.6851
13.675221,-88.976703,1.0433,-0.004605,-4.605
13.675227,-88.975964,1.4365,-0.006341,-6.3406
13.675233,-88.975224,1.8543,-0.008184,-8.1844
13.675239,-88.974485,0.9591,-0.004233,-4.2331
13.675244,-88.973746,0.2374,-0.001048,-1.0479
13.67525,-88.973006,0.1415,-0.000625,-0.6247
13.675256,-88.972267,-0.5544,0.002447,2.4471
13.675262,-88.971528,-0.3041,0.001342,1.3424
13.675268,-88.970788,-1.9677,0.008685,8.685
13.675274,-88.970049,0.1792,-0.000791,-0.7909
13.67528,-88.96931,1.672,-0.00738,-7.3798
13.675286,-88.96857,-0.3289,0.001452,1.4516
13.675292,-88.967831,-0.2129,0.00094,0.9396
13.675297,-88.967092,-0.7715,0.003405,3.4053
13.675303,-88.966352,0.1149,-0.000507,-0.5072
13.675309,-88.965613,-0.3558,0.00157,1.5704
13.675315,-88.964874,-1.6836,0.007431,7.4309
13.675321,-88.964134,1.8707,-0.008257,-8.2568
13.675327,-88.963395,0.1146,-0.000506,-0.5059
13.675333,-88.962656,1.2089,-0.005336,-5.336
13.675338,-88.961916,-0.0696,0.000307,0.307
13.675344,-88.961177,-0.5597,0.002471,2.4706
13.67535,-88.960438,0.4069,-0.001796,-1.796
13.675356,-88.959698,0.106,-0.000468,-0.4677
13.675362,-88.958959,2.7266,-0.012035,-12.0345
13.675368,-88.95822,3.1957,-0.014105,-14.1052
13.675374,-88.95748,0.0709,-0.000313,-0.3131
13.675379,-88.956741,0.7641,-0.003373,-3.3726
13.675385,-88.956002,-0.0969,0.000428,0.4276
13.675391,-88.955262,-0.5825,0.002571,2.571
13.675397,-88.954523,0.654,-0.002887,-2.8865
13.675403,-88.953783,0.316,-0.001395,-1.3946
13.675409,-88.953044,-0.2071,0.000914,0.9142
13.675414,-88.952305,-2.6472,0.011684,11.6842
13.67542,-88.951565,-0.8045,0.003551,3.5508
13.675426,-88.950826,0.402,-0.001774,-1.7745
13.675432,-88.950087,1.0652,-0.004702,-4.7016
13.675438,-88.949347,-0.516,0.002277,2.2774
13.675443,-88.948608,0.1246,-0.00055,-0.55
13.675449,-88.947869,-3.3071,0.014597,14.5971
13.675455,-88.947129,-0.3824,0.001688,1.6876
13.675461,-88.94639,-0.3824,0.001688,1.6876
13.675467,-88.945651,0.7994,-0.003529,-3.5286
13.675473,-88.944911,0.1574,-0.000695,-0.6945
13.675478,-88.944172,-0.8175,0.003608,3.6084
13.675484,-88.943433,1.9925,-0.008795,-8.7947
13.67549,-88.942693,-0.1466,0.000647,0.6472
13.675496,-88.941954,1.2853,-0.005673,-5.673
13.675507,-88.940475,-1.5159,0.006691,6.6908
13.675513,-88.939736,0.9643,-0.004256,-4.2564
13.675519,-88.938997,1.6984,-0.007496,-7.4964
13.675525,-88.938257,0.0987,-0.000436,-0.4355
13.67553,-88.937518,0.7696,-0.003397,-3.3971
13.675536,-88.936778,-1.008,0.004449,4.449
13.675542,-88.936039,-1.7974,0.007933,7.9335
13.675548,-88.9353,-0.727,0.003209,3.2088
13.675554,-88.93456,-0.228,0.001006,1.0065
13.675559,-88.933821,-0.228,0.001006,1.0065
13.675565,-88.933082,-1.6914,0.007466,7.4657
13.675571,-88.932342,-2.1628,0.009546,9.5464
13.675577,-88.931603,-1.5379,0.006788,6.788
13.675582,-88.930864,-2.0208,0.008919,8.9192
13.675588,-88.930124,-0.0672,0.000297,0.2967
13.675594,-88.929385,-0.2267,0.001001,1.0006
13.6756,-88.928646,0.8961,-0.003955,-3.9551
13.675605,-88.927906,0.3866,-0.001707,-1.7065
13.675611,-88.927167,-2.3765,0.010489,10.4892
13.675617,-88.926427,-2.0872,0.009212,9.2125
13.675623,-88.925688,-0.5109,0.002255,2.2551
13.675628,-88.924949,-0.3128,0.001381,1.3808
13.675634,-88.924209,-0.3057,0.001349,1.3491
13.67564,-88.92347,-2.1574,0.009522,9.5222
13.675646,-88.922731,-0.7544,0.00333,3.3296
13.675651,-88.921991,-1.4445,0.006376,6.3758
13.675657,-88.921252,-1.2247,0.005406,5.4058
13.673019,-89.154126,1.5433,-0.006812,-6.8118
13.673025,-89.153387,-0.327,0.001443,1.4433
13.673032,-89.152648,0.684,-0.003019,-3.019
13.673038,-89.151908,-0.6255,0.002761,2.761
13.673045,-89.151169,-0.7151,0.003157,3.1565
13.673051,-89.15043,0.8164,-0.003604,-3.6037
13.673057,-89.149691,1.1121,-0.004908,-4.9084
13.673064,-89.148951,-2.4326,0.010737,10.7369
13.67307,-89.148212,0.8452,-0.003731,-3.7306
13.673077,-89.147473,0.2522,-0.001113,-1.1132
13.673083,-89.146734,-0.4701,0.002075,2.0751
13.673089,-89.145995,-0.576,0.002542,2.5422
13.673096,-89.145255,0.7927,-0.003499,-3.4986
13.673102,-89.144516,0.2117,-0.000934,-0.9342
13.673109,-89.143777,0.4214,-0.00186,-1.8602
13.673115,-89.143038,1.6715,-0.007378,-7.3776
13.673121,-89.142298,-0.6404,0.002827,2.8267
13.673128,-89.141559,-0.34,0.001501,1.5008
13.673134,-89.14082,-0.4432,0.001956,1.9561
13.673141,-89.140081,-0.1527,0.000674,0.6738
13.673147,-89.139341,-0.4839,0.002136,2.1358
13.673153,-89.138602,-0.1135,0.000501,0.5009
13.67316,-89.137863,2.6314,-0.011614,-11.6145
13.673166,-89.137123,0.5704,-0.002518,-2.5177
13.673172,-89.136384,-0.3477,0.001535,1.5345
13.673179,-89.135645,-0.7685,0.003392,3.3919
13.673185,-89.134906,0.6737,-0.002973,-2.9734
13.673192,-89.134166,-1.5408,0.006801,6.801
13.673198,-89.133427,0.5654,-0.002496,-2.4957
13.673204,-89.132688,0.0383,-0.000169,-0.169
13.673211,-89.131949,0.4062,-0.001793,-1.793
13.673217,-89.131209,0.4381,-0.001934,-1.9335
13.673223,-89.13047,-1.2444,0.005493,5.4926
13.67323,-89.129731,0.1587,-0.000701,-0.7006
13.673236,-89.128992,-0.1226,0.000541,0.541
13.673242,-89.128252,-0.0681,0.0003,0.3004
13.673249,-89.127513,-1.037,0.004577,4.5773
13.673255,-89.126774,-0.7398,0.003265,3.2654
13.673261,-89.126035,-2.1549,0.009511,9.5114
13.673268,-89.125295,-2.1549,0.009511,9.5114
13.673274,-89.124556,-0.4838,0.002135,2.1354
13.67328,-89.123817,-2.5714,0.01135,11.3497
13.673287,-89.123078,-1.8715,0.00826,8.2604
13.673293,-89.122338,-0.3854,0.001701,1.7012
13.673299,-89.121599,0.0946,-0.000417,-0.4175
13.673306,-89.12086,0.0546,-0.000241,-0.241
13.673312,-89.120121,0.4499,-0.001986,-1.9857
13.673318,-89.119381,-0.6448,0.002846,2.8461
13.673325,-89.118642,-0.1201,0.00053,0.5299
13.673331,-89.117903,-0.3691,0.001629,1.6293
13.673337,-89.117164,-0.2074,0.000915,0.9153
13.673344,-89.116424,-0.6453,0.002848,2.8481
13.67335,-89.115685,-0.6094,0.00269,2.6899
13.673356,-89.114946,-0.6094,0.00269,2.6899
13.673363,-89.114206,-0.8694,0.003838,3.8376
13.673369,-89.113467,-0.6944,0.003065,3.0648
13.673375,-89.112728,-1.0409,0.004594,4.5943
13.673382,-89.111989,-0.9078,0.004007,4.0068
13.673388,-89.111249,-0.7558,0.003336,3.3361
13.673394,-89.11051,-0.8617,0.003803,3.8035
13.6734,-89.109771,-0.6663,0.002941,2.941
13.673407,-89.109032,-1.2497,0.005516,5.5158
13.673413,-89.108292,-0.9263,0.004089,4.0887
13.673419,-89.107553,-0.8538,0.003768,3.7684
13.673426,-89.106814,-1.5742,0.006948,6.9484
13.673432,-89.106075,-1.1606,0.005122,5.1225
13.673438,-89.105335,-0.9879,0.004361,4.3605
13.673445,-89.104596,-0.7504,0.003312,3.3121
13.673451,-89.103857,-0.7176,0.003167,3.1673
13.673457,-89.103117,-0.5486,0.002421,2.4215
13.673463,-89.102378,-1.1354,0.005011,5.0114
13.67347,-89.101639,-1.3674,0.006035,6.0355
13.673476,-89.1009,-0.4751,0.002097,2.0971
13.673482,-89.10016,-1.456,0.006426,6.4264
13.673488,-89.099421,0.3836,-0.001693,-1.6931
13.673495,-89.098682,0.1519,-0.000671,-0.6706
13.673501,-89.097943,-0.401,0.00177,1.7701
13.673507,-89.097203,0.008,-3.5e-05,-0.0352
13.673513,-89.096464,0.3617,-0.001597,-1.5966
13.67352,-89.095725,-1.652,0.007292,7.2918
13.673526,-89.094985,-2.8479,0.01257,12.5702
13.673532,-89.094246,-0.1769,0.000781,0.7807
13.673538,-89.093507,0.9236,-0.004077,-4.0767
13.673545,-89.092768,-2.2276,0.009832,9.8321
13.673551,-89.092028,-1.7406,0.007683,7.6825
13.673563,-89.09055,2.736,-0.012076,-12.0764
13.67357,-89.089811,2.7037,-0.011933,-11.9335
13.673576,-89.089071,-0.5269,0.002326,2.3256
13.673582,-89.088332,1.8816,-0.008305,-8.3051
13.673588,-89.087593,-0.2744,0.001211,1.211
13.673595,-89.086853,1.5709,-0.006934,-6.9339
13.673601,-89.086114,0.4839,-0.002136,-2.1357
13.673607,-89.085375,-1.8716,0.008261,8.2608
13.673613,-89.084636,-2.9282,0.012924,12.9244
13.673619,-89.083896,-3.4135,0.015067,15.0666
13.673626,-89.083157,-1.4128,0.006236,6.2359
13.673632,-89.082418,-3.2888,0.014516,14.516
13.673638,-89.081678,-3.4069,0.015038,15.0377
13.673644,-89.080939,-4.5881,0.020251,20.2511
13.673651,-89.0802,-3.2969,0.014552,14.5518
13.673657,-89.079461,-4.7207,0.020836,20.8363
13.673663,-89.078721,-2.0574,0.009081,9.081
13.673669,-89.077982,-2.8161,0.01243,12.4296
13.673675,-89.077243,-3.0919,0.013647,13.6472
13.673682,-89.076504,-1.816,0.008015,8.0154
13.673688,-89.075764,-0.8447,0.003728,3.7285
13.673694,-89.075025,-3.2101,0.014169,14.1689
13.6737,-89.074286,-2.2424,0.009898,9.8977
13.673706,-89.073546,2.3984,-0.010586,-10.586
13.673712,-89.072807,0.114,-0.000503,-0.503
13.673719,-89.072068,-0.6767,0.002987,2.9867
13.673725,-89.071329,-2.6625,0.011752,11.7518
13.673731,-89.070589,-1.0676,0.004712,4.7122
13.673737,-89.06985,-0.8214,0.003626,3.6257
13.673743,-89.069111,-1.53,0.006753,6.7533
13.67375,-89.068371,2.3018,-0.01016,-10.1599
13.673762,-89.066893,-0.23,0.001015,1.0153
13.673768,-89.066154,0.9672,-0.004269,-4.2689
13.673774,-89.065414,-2.0294,0.008957,8.9574
13.67378,-89.064675,2.0306,-0.008963,-8.9625
13.673787,-89.063936,2.2811,-0.010068,-10.0683
13.673793,-89.063196,-2.0362,0.008987,8.9875
13.673799,-89.062457,-1.3077,0.005772,5.772
13.673805,-89.061718,-1.4771,0.00652,6.5197
13.673811,-89.060978,-3.1965,0.014109,14.1086
13.673817,-89.060239,-2.6062,0.011503,11.5032
13.673823,-89.0595,-1.8952,0.008365,8.3652
13.673836,-89.058021,-2.238,0.009878,9.8779
13.673842,-89.057282,0.6342,-0.002799,-2.7992
13.673848,-89.056543,-0.92,0.004061,4.0607
13.673854,-89.055803,3.5744,-0.015777,-15.7769
13.67386,-89.055064,0.9654,-0.004261,-4.2609
13.673866,-89.054325,-0.4096,0.001808,1.8077
13.673873,-89.053586,1.6006,-0.007065,-7.065
13.673879,-89.052846,-1.2752,0.005628,5.6284
13.673885,-89.052107,0.0392,-0.000173,-0.1731
13.673891,-89.051368,1.0784,-0.00476,-4.76
13.673897,-89.050628,-2.0576,0.009082,9.0818
13.673903,-89.049889,-5.37,0.023702,23.7024
13.673909,-89.04915,-7.6618,0.033818,33.8179
13.673915,-89.04841,-6.6623,0.029406,29.4061
13.673922,-89.047671,-2.7922,0.012324,12.3241
13.673928,-89.046932,-3.8137,0.016833,16.8331
13.673934,-89.046193,-2.3328,0.010296,10.2964
13.67394,-89.045453,-0.9209,0.004065,4.0647
13.673946,-89.044714,-0.8254,0.003643,3.6432
13.673952,-89.043975,-1.0174,0.004491,4.4905
13.673958,-89.043235,0.5317,-0.002347,-2.347
13.673964,-89.042496,-0.8603,0.003797,3.7974
13.673976,-89.041017,-1.776,0.007839,7.8391
13.673983,-89.040278,-0.1115,0.000492,0.492
13.673989,-89.039539,1.0888,-0.004806,-4.8058
13.674001,-89.03806,-3.1548,0.013925,13.9249
13.674007,-89.037321,-4.018,0.017735,17.7348
13.674013,-89.036582,-4.7034,0.02076,20.7602
13.674019,-89.035842,-6.2958,0.027789,27.7885
13.674025,-89.035103,-6.8202,0.030103,30.1031
13.674031,-89.034364,-3.4354,0.015163,15.1633
13.674037,-89.033624,-5.3792,0.023743,23.7429
13.674043,-89.032885,-4.4026,0.019432,19.4322
13.674049,-89.032146,-2.4893,0.010987,10.9874
13.674055,-89.031407,-4.9246,0.021736,21.7362
13.674061,-89.030667,-3.6269,0.016008,16.0083
13.674068,-89.029928,-3.5245,0.015557,15.5565
13.674074,-89.029189,-1.3857,0.006116,6.1164
13.67408,-89.028449,-0.8924,0.003939,3.9387
13.674086,-89.02771,1.803,-0.007958,-7.9582
13.674092,-89.026971,1.6024,-0.007073,-7.0726
13.674098,-89.026231,-1.3699,0.006046,6.0465
13.674104,-89.025492,-1.1606,0.005122,5.1225
13.67411,-89.024753,-1.6419,0.007247,7.2472
13.674116,-89.024013,-2.9714,0.013115,13.1151
13.674122,-89.023274,-1.5057,0.006646,6.6461
13.674128,-89.022535,-3.2176,0.014202,14.202
13.674134,-89.021796,-4.704,0.020763,20.7627
13.67414,-89.021056,-2.1137,0.00933,9.3296
13.674146,-89.020317,-4.6984,0.020738,20.7378
13.674152,-89.019578,-2.8181,0.012438,12.4384
13.674158,-89.018838,1.8093,-0.007986,-7.9859
13.674164,-89.018099,1.2066,-0.005326,-5.3257
13.67417,-89.01736,3.7266,-0.016448,-16.4484
13.674176,-89.01662,6.4942,-0.028664,-28.6641
13.674182,-89.015881,5.1174,-0.022587,-22.5871
13.674188,-89.015142,4.9812,-0.021986,-21.9861
13.674194,-89.014402,4.9771,-0.021968,-21.968
13.6742,-89.013663,3.7172,-0.016407,-16.407
13.674206,-89.012924,4.1259,-0.018211,-18.2111
13.674212,-89.012184,4.0696,-0.017962,-17.9624
13.674218,-89.011445,0.821,-0.003624,-3.6236
13.674224,-89.010706,1.9548,-0.008628,-8.6279
13.67423,-89.009967,4.5004,-0.019864,-19.8638
13.674236,-89.009227,-0.1074,0.000474,0.474
13.674242,-89.008488,4.2494,-0.018756,-18.756
13.674248,-89.007749,2.4611,-0.010863,-10.8627
13.674254,-89.007009,2.3078,-0.010186,-10.1862
13.67426,-89.00627,1.4775,-0.006522,-6.5215
13.674266,-89.005531,1.9745,-0.008715,-8.7149
13.674272,-89.004791,1.1004,-0.004857,-4.857
13.674278,-89.004052,0.371,-0.001638,-1.6376
13.674284,-89.003313,1.3426,-0.005926,-5.9259
13.67429,-89.002573,1.8042,-0.007963,-7.9635
13.674296,-89.001834,1.2235,-0.0054,-5.4004
13.674302,-89.001095,2.2013,-0.009716,-9.7161
13.674308,-89.000355,1.1572,-0.005107,-5.1075
13.674314,-88.999616,0.368,-0.001624,-1.6243
13.67432,-88.998877,0.7439,-0.003283,-3.2835
13.674326,-88.998137,1.1409,-0.005036,-5.0356
13.674332,-88.997398,2.1201,-0.009358,-9.3576
13.674338,-88.996659,1.8489,-0.008161,-8.1606
13.674344,-88.995919,0.8952,-0.003951,-3.9512
13.67435,-88.99518,1.9041,-0.008404,-8.4044
13.674356,-88.994441,1.6931,-0.007473,-7.4732
13.674362,-88.993701,2.0247,-0.008937,-8.9366
13.674368,-88.992962,-0.135,0.000596,0.5959
13.674374,-88.992223,-0.135,0.000596,0.5959
13.67438,-88.991484,3.0668,-0.013536,-13.5364
13.674385,-88.990744,0.9398,-0.004148,-4.148
13.674391,-88.990005,1.2244,-0.005404,-5.4043
13.674397,-88.989266,3.1531,-0.013917,-13.9171
13.674403,-88.988526,-0.8177,0.003609,3.6091
13.674409,-88.987787,1.7826,-0.007868,-7.8682
13.674415,-88.987048,1.5816,-0.006981,-6.9808
13.674421,-88.986308,1.1848,-0.00523,-5.2296
13.674427,-88.985569,1.621,-0.007155,-7.1548
13.674433,-88.98483,0.1724,-0.000761,-0.7611
13.674439,-88.98409,1.6149,-0.007128,-7.1278
13.674445,-88.983351,3.1802,-0.014037,-14.0367
13.674451,-88.982612,0.3416,-0.001508,-1.5079
13.674457,-88.981872,0.9212,-0.004066,-4.0659
13.674463,-88.981133,-0.5559,0.002453,2.4535
13.674468,-88.980394,0.9327,-0.004117,-4.1169
13.674474,-88.979654,0.3149,-0.00139,-1.3899
13.67448,-88.978915,-0.1212,0.000535,0.5348
13.674486,-88.978176,0.1436,-0.000634,-0.6339
13.674492,-88.977436,3.1171,-0.013758,-13.7581
13.674498,-88.976697,2.0586,-0.009086,-9.0862
13.674504,-88.975958,0.8887,-0.003922,-3.9224
13.67451,-88.975218,3.7276,-0.016453,-16.4531
13.674516,-88.974479,0.0053,-2.3e-05,-0.0234
13.674522,-88.97374,-1.6942,0.007478,7.4779
13.674527,-88.973,1.1566,-0.005105,-5.1052
13.674533,-88.972261,-0.5791,0.002556,2.5562
13.674539,-88.971522,-0.432,0.001907,1.9067
13.674545,-88.970782,-1.15,0.005076,5.0761
13.674551,-88.970043,1.562,-0.006895,-6.8945
13.674557,-88.969304,-1.0145,0.004478,4.4777
13.674563,-88.968564,-1.0896,0.00481,4.8095
13.674569,-88.967825,-0.1498,0.000661,0.6611
13.674574,-88.967086,-0.1498,0.000661,0.6611
13.67458,-88.966346,2.3222,-0.01025,-10.2497
13.674586,-88.965607,-0.8624,0.003806,3.8064
13.674592,-88.964868,0.5824,-0.002571,-2.5707
13.674598,-88.964128,0.5824,-0.002571,-2.5707
13.674604,-88.963389,2.6324,-0.011619,-11.619
13.67461,-88.96265,0.9755,-0.004306,-4.3057
13.674615,-88.96191,2.9348,-0.012954,-12.9536
13.674621,-88.961171,-2.5254,0.011147,11.1465
13.674627,-88.960432,-0.6239,0.002754,2.754
13.674633,-88.959692,-0.6416,0.002832,2.8317
13.674639,-88.958953,2.3279,-0.010275,-10.2748
13.674645,-88.958214,-1.0363,0.004574,4.5741
13.674651,-88.957474,0.0933,-0.000412,-0.4116
13.674656,-88.956735,1.3532,-0.005973,-5.9727
13.674662,-88.955996,0.6628,-0.002925,-2.9253
13.674668,-88.955256,2.318,-0.010231,-10.2311
13.674674,-88.954517,-0.6361,0.002808,2.8078
13.67468,-88.953778,3.4045,-0.015027,-15.0267
13.674686,-88.953038,0.6561,-0.002896,-2.8961
13.674691,-88.952299,-1.1806,0.005211,5.211
13.674697,-88.951559,1.7029,-0.007516,-7.5163
13.674703,-88.95082,-1.4736,0.006504,6.504
13.674709,-88.950081,0.8255,-0.003643,-3.6434
13.674715,-88.949341,2.8972,-0.012788,-12.7879
13.674721,-88.948602,1.6092,-0.007103,-7.1027
13.674726,-88.947863,0.1244,-0.000549,-0.5492
13.674732,-88.947123,-0.5227,0.002307,2.3072
13.674738,-88.946384,0.0154,-6.8e-05,-0.0679
13.674744,-88.945645,1.6351,-0.007217,-7.217
13.67475,-88.944905,0.163,-0.000719,-0.7194
13.674755,-88.944166,-0.2098,0.000926,0.9261
13.674761,-88.943427,0.4782,-0.002111,-2.1108
13.674767,-88.942687,-2.3418,0.010336,10.3363
13.674779,-88.941209,-1.1173,0.004932,4.9317
13.674784,-88.940469,-1.216,0.005367,5.367
13.67479,-88.93973,1.481,-0.006537,-6.537
13.674796,-88.938991,0.2207,-0.000974,-0.9742
13.674802,-88.938251,1.1599,-0.00512,-5.1196
13.674807,-88.937512,-1.3712,0.006052,6.0523
13.674813,-88.936773,-2.5236,0.011139,11.1388
13.674819,-88.936033,-2.4512,0.010819,10.8194
13.674825,-88.935294,-1.0625,0.00469,4.6897
13.674831,-88.934554,-0.8085,0.003568,3.5685
13.674836,-88.933815,1.6266,-0.007179,-7.1794
13.674842,-88.933076,1.2401,-0.005473,-5.4734
13.674848,-88.932336,-0.3365,0.001485,1.4851
13.674854,-88.931597,0.6078,-0.002683,-2.6829
13.674859,-88.930858,3.4949,-0.015426,-15.4261
13.674865,-88.930118,-1.1782,0.0052,5.2002
13.674871,-88.929379,0.1731,-0.000764,-0.7639
13.674877,-88.92864,-2.1412,0.009451,9.4509
13.674882,-88.9279,-0.8965,0.003957,3.9568
13.674888,-88.927161,0.3567,-0.001574,-1.5744
13.674894,-88.926422,-1.5611,0.00689,6.8902
13.6749,-88.925682,-2.4738,0.010919,10.9191
13.674905,-88.924943,-0.934,0.004122,4.1225
13.674911,-88.924204,-0.7239,0.003195,3.195
13.674917,-88.923464,1.151,-0.00508,-5.0801
13.674923,-88.922725,-0.8306,0.003666,3.6659
13.674928,-88.921985,1.1207,-0.004947,-4.9465
13.674934,-88.921246,0.4342,-0.001917,-1.9166
13.672296,-89.15412,1.3467,-0.005944,-5.9442
13.672302,-89.15338,0.2523,-0.001114,-1.1137
13.672309,-89.152641,2.4305,-0.010728,-10.7277
13.672315,-89.151902,0.8328,-0.003676,-3.6759
13.672322,-89.151163,-0.2119,0.000935,0.9352
13.672328,-89.150423,-0.2119,0.000935,0.9352
13.672334,-89.149684,1.1336,-0.005004,-5.0037
13.672341,-89.148945,-0.3824,0.001688,1.6879
13.672347,-89.148206,0.0505,-0.000223,-0.2228
13.672354,-89.147466,0.0505,-0.000223,-0.2228
13.67236,-89.146727,1.0071,-0.004445,-4.4453
13.672367,-89.145988,0.2288,-0.00101,-1.0098
13.672373,-89.145249,0.9151,-0.004039,-4.0391
13.672379,-89.144509,0.6301,-0.002781,-2.7813
13.672386,-89.14377,1.3774,-0.00608,-6.0796
13.672392,-89.143031,2.8858,-0.012738,-12.7375
13.672399,-89.142292,-0.6873,0.003033,3.0335
13.672405,-89.141552,0.4003,-0.001767,-1.767
13.672411,-89.140813,-0.3918,0.001729,1.7295
13.672418,-89.140074,0.1199,-0.000529,-0.5292
13.672424,-89.139335,-0.5223,0.002306,2.3055
13.67243,-89.138595,0.4306,-0.0019,-1.9004
13.672437,-89.137856,0.7934,-0.003502,-3.502
13.672443,-89.137117,-0.5078,0.002241,2.2412
13.67245,-89.136378,-0.278,0.001227,1.2272
13.672456,-89.135638,-0.407,0.001796,1.7963
13.672462,-89.134899,1.8313,-0.008083,-8.0832
13.672469,-89.13416,1.8126,-0.008,-8.0004
13.672475,-89.133421,-0.2615,0.001154,1.1544
13.672481,-89.132681,-2.0196,0.008914,8.914
13.672488,-89.131942,-0.6399,0.002824,2.8242
13.672494,-89.131203,0.1793,-0.000791,-0.7913
13.6725,-89.130464,-0.8389,0.003703,3.7027
13.672507,-89.129724,-1.0555,0.004659,4.6588
13.672513,-89.128985,-0.0213,9.4e-05,0.0942
13.67252,-89.128246,-1.3091,0.005778,5.7781
13.672526,-89.127507,-0.3599,0.001589,1.5886
13.672532,-89.126767,-1.5759,0.006956,6.9557
13.672539,-89.126028,0.4394,-0.001939,-1.9394
13.672545,-89.125289,0.4394,-0.001939,-1.9394
13.672551,-89.12455,-1.3108,0.005786,5.7858
13.672558,-89.12381,-0.7073,0.003122,3.1221
13.672564,-89.123071,-0.8489,0.003747,3.7468
13.67257,-89.122332,-0.6265,0.002765,2.7652
13.672577,-89.121593,0.2301,-0.001016,-1.0156
13.672583,-89.120853,0.0698,-0.000308,-0.3081
13.672589,-89.120114,0.0698,-0.000308,-0.3081
13.672596,-89.119375,-1.5535,0.006857,6.8567
