Latitud,Longitud,Fase,Desplazamiento_m,Deformacion_mm
13.630065,-89.10495,-2.4741,0.01092,10.9202
13.630071,-89.104211,-1.759,0.007764,7.764
13.630077,-89.103472,-2.8374,0.012524,12.5237
13.630084,-89.102733,-2.2451,0.009909,9.9093
13.63009,-89.101994,-2.1734,0.009593,9.593
13.630096,-89.101255,-2.4158,0.010663,10.6627
13.630102,-89.100516,-1.83,0.008077,8.0774
13.630109,-89.099777,-2.1175,0.009346,9.3461
13.630115,-89.099037,-2.7006,0.01192,11.9198
13.630121,-89.098298,-1.7829,0.00787,7.8696
13.630127,-89.097559,-2.7491,0.012134,12.1339
13.630134,-89.09682,-2.3748,0.010482,10.4818
13.63014,-89.096081,-0.8018,0.003539,3.5391
13.630146,-89.095342,-2.9426,0.012988,12.9883
13.630152,-89.094603,-2.757,0.012169,12.1688
13.630159,-89.093863,-2.7791,0.012267,12.2665
13.630165,-89.093124,-4.2386,0.018709,18.7086
13.630171,-89.092385,-2.7356,0.012074,12.0743
13.630177,-89.091646,-2.4402,0.010771,10.7706
13.630183,-89.090907,-1.8209,0.008037,8.0371
13.63019,-89.090168,-1.6719,0.007379,7.3793
13.630196,-89.089429,-2.3689,0.010456,10.4557
13.630202,-89.088689,0.7283,-0.003215,-3.2147
13.630208,-89.08795,0.7283,-0.003215,-3.2147
13.630215,-89.087211,-4.8073,0.021219,21.2185
13.630221,-89.086472,-3.3217,0.014662,14.6615
13.630227,-89.085733,-1.7017,0.007511,7.5111
13.630233,-89.084994,-2.1685,0.009572,9.5715
13.630239,-89.084255,-1.3792,0.006087,6.0874
13.630246,-89.083515,-1.7199,0.007591,7.5914
13.630252,-89.082776,-2.1533,0.009504,9.5044
13.630258,-89.082037,-2.669,0.011781,11.7807
13.630264,-89.081298,-2.6013,0.011482,11.4816
13.63027,-89.080559,-1.7013,0.007509,7.5094
13.630276,-89.07982,-1.7741,0.00783,7.8304
13.630283,-89.079081,-2.6713,0.011791,11.7906
13.630289,-89.078341,-2.8494,0.012577,12.5766
13.630295,-89.077602,-1.0666,0.004708,4.7077
13.630301,-89.076863,-2.1548,0.009511,9.5108
13.630307,-89.076124,-1.7379,0.007671,7.6706
13.630314,-89.075385,-4.5681,0.020163,20.1627
13.63032,-89.074646,-1.3636,0.006019,6.0188
13.630326,-89.073907,-2.5781,0.011379,11.3791
13.630332,-89.073167,-1.8616,0.008217,8.2168
13.630338,-89.072428,-2.9361,0.012959,12.9593
13.630344,-89.071689,-5.1752,0.022842,22.8423
13.630351,-89.07095,-2.2962,0.010135,10.1351
13.630357,-89.070211,-2.4969,0.011021,11.0211
13.630363,-89.069472,-1.5331,0.006767,6.7668
13.630369,-89.068732,-3.136,0.013842,13.8419
13.630375,-89.067993,-3.2775,0.014466,14.4661
13.630381,-89.067254,-1.9986,0.008821,8.8214
13.630387,-89.066515,-2.5715,0.01135,11.3502
13.630394,-89.065776,-1.2405,0.005475,5.4752
13.6304,-89.065037,-2.3793,0.010502,10.5018
13.630406,-89.064298,-1.7273,0.007624,7.6239
13.630412,-89.063558,-2.0105,0.008874,8.8739
13.630418,-89.062819,-1.5921,0.007027,7.0273
13.630424,-89.06208,-2.7178,0.011996,11.9958
13.63043,-89.061341,-2.4846,0.010967,10.9666
13.630437,-89.060602,-2.1236,0.009373,9.3734
13.630443,-89.059863,-2.2349,0.009864,9.8643
13.630449,-89.059123,-3.7024,0.016342,16.3417
13.630455,-89.058384,-1.7828,0.007869,7.869
13.630461,-89.057645,-3.5434,0.01564,15.6398
13.630467,-89.056906,-2.8042,0.012377,12.3772
13.630473,-89.056167,-4.9514,0.021855,21.8548
13.630479,-89.055428,-2.5742,0.011362,11.3621
13.630486,-89.054689,-3.2068,0.014154,14.1544
13.630492,-89.053949,-3.5287,0.015575,15.5749
13.630498,-89.05321,-3.0677,0.01354,13.5402
13.630504,-89.052471,-3.6994,0.016328,16.3284
13.63051,-89.051732,-4.2037,0.018555,18.5545
13.630516,-89.050993,-4.1022,0.018107,18.1065
13.630522,-89.050254,-4.1022,0.018107,18.1065
13.630528,-89.049514,-4.68,0.020657,20.6569
13.630534,-89.048775,-4.1598,0.018361,18.3607
13.63054,-89.048036,-4.1598,0.018361,18.3607
13.630547,-89.047297,-3.4744,0.015335,15.3354
13.630553,-89.046558,-0.2735,0.001207,1.2073
13.630559,-89.045819,-3.0277,0.013364,13.3638
13.630565,-89.045079,-1.284,0.005668,5.6675
13.630571,-89.04434,-3.9004,0.017216,17.2155
13.630577,-89.043601,-4.2152,0.018605,18.6052
13.630583,-89.042862,-2.5627,0.011311,11.3113
13.630589,-89.042123,-5.0944,0.022486,22.4858
13.630595,-89.041384,-4.0921,0.018062,18.062
13.630601,-89.040644,-4.0788,0.018003,18.0033
13.630607,-89.039905,-3.1484,0.013897,13.8966
13.630613,-89.039166,-3.4528,0.01524,15.2399
13.63062,-89.038427,-1.8049,0.007966,7.9663
13.630626,-89.037688,-3.3063,0.014594,14.5936
13.630638,-89.036209,-3.2006,0.014127,14.1268
13.630644,-89.03547,-2.1027,0.009281,9.281
13.63065,-89.034731,-3.4741,0.015334,15.334
13.630656,-89.033992,-1.1626,0.005132,5.1316
13.630662,-89.033253,0.4195,-0.001851,-1.8514
13.630668,-89.032514,1.0396,-0.004589,-4.5886
13.630674,-89.031774,-1.0981,0.004847,4.8468
13.63068,-89.031035,-1.7523,0.007735,7.7345
13.630686,-89.030296,-5.6924,0.025125,25.1254
13.630692,-89.029557,-3.8661,0.017064,17.0642
13.630698,-89.028818,-4.4555,0.019666,19.6658
13.630704,-89.028079,-5.1366,0.022672,22.6719
13.63071,-89.027339,0.6568,-0.002899,-2.8992
13.630716,-89.0266,-1.1954,0.005276,5.2762
13.630722,-89.025861,-1.0871,0.004798,4.7983
13.630728,-89.025122,-2.1092,0.00931,9.3095
13.630734,-89.024383,-1.6404,0.007241,7.2405
13.63074,-89.023644,-2.581,0.011392,11.392
13.630746,-89.022904,-2.1559,0.009516,9.5156
13.630752,-89.022165,-0.7549,0.003332,3.3318
13.630758,-89.021426,0.6638,-0.00293,-2.9299
13.630764,-89.020687,-1.1439,0.005049,5.049
13.63077,-89.019948,-2.9971,0.013229,13.2285
13.630776,-89.019208,-1.3419,0.005923,5.923
13.630782,-89.018469,0.3255,-0.001436,-1.4365
13.630788,-89.01773,-0.6386,0.002819,2.8185
13.630794,-89.016991,0.0533,-0.000235,-0.2352
13.6308,-89.016252,-2.0272,0.008948,8.9477
13.630806,-89.015513,-2.0331,0.008974,8.9739
13.630812,-89.014773,0.0657,-0.00029,-0.2898
13.630818,-89.014034,-2.0576,0.009082,9.0821
13.630824,-89.013295,-1.0585,0.004672,4.6719
13.63083,-89.012556,-0.828,0.003655,3.6545
13.630836,-89.011817,2.2821,-0.010073,-10.0727
13.630842,-89.011078,0.3017,-0.001332,-1.3316
13.630848,-89.010338,-2.1638,0.009551,9.5505
13.630854,-89.009599,-3.4971,0.015436,15.4356
13.63086,-89.00886,-0.815,0.003597,3.5971
13.630866,-89.008121,1.7527,-0.007736,-7.7362
13.630872,-89.007382,1.5395,-0.006795,-6.7952
13.630878,-89.006642,-1.191,0.005257,5.2568
13.630884,-89.005903,-1.2364,0.005457,5.4574
13.63089,-89.005164,0.6975,-0.003079,-3.0788
13.630896,-89.004425,0.6807,-0.003005,-3.0047
13.630902,-89.003686,-0.0871,0.000384,0.3843
13.630908,-89.002947,-1.1675,0.005153,5.1531
13.630914,-89.002207,-1.1675,0.005153,5.1531
13.63092,-89.001468,-3.0431,0.013432,13.4319
13.630926,-89.000729,-0.949,0.004189,4.1885
13.630932,-88.99999,-2.365,0.010439,10.4386
13.630938,-88.999251,-1.4546,0.00642,6.4204
13.630944,-88.998511,0.0345,-0.000152,-0.1524
13.63095,-88.997772,-0.8003,0.003533,3.5325
13.630956,-88.997033,-1.4357,0.006337,6.3369
13.630962,-88.996294,-0.8003,0.003532,3.5324
13.630968,-88.995555,-0.8135,0.003591,3.5905
13.630973,-88.994815,-1.2637,0.005578,5.5777
13.630979,-88.994076,-2.2508,0.009935,9.9346
13.630985,-88.993337,-1.0853,0.004791,4.7905
13.630991,-88.992598,-0.5752,0.002539,2.5387
13.630997,-88.991859,-0.9226,0.004072,4.0722
13.631003,-88.99112,-0.9226,0.004072,4.0722
13.631009,-88.99038,0.446,-0.001969,-1.9687
13.631015,-88.989641,-1.1829,0.005221,5.221
13.631021,-88.988902,-0.1456,0.000643,0.6425
13.631027,-88.988163,0.0068,-3e-05,-0.0298
13.631033,-88.987424,-0.0546,0.000241,0.2408
13.631039,-88.986684,-0.0437,0.000193,0.1931
13.631044,-88.985945,0.7352,-0.003245,-3.2451
13.63105,-88.985206,0.44,-0.001942,-1.9422
13.631056,-88.984467,-0.1238,0.000546,0.5464
13.631062,-88.983728,0.0777,-0.000343,-0.3429
13.631068,-88.982988,0.2981,-0.001316,-1.3156
13.631074,-88.982249,0.6949,-0.003067,-3.0671
13.63108,-88.98151,0.7349,-0.003243,-3.2435
13.631086,-88.980771,0.7349,-0.003243,-3.2435
13.631092,-88.980032,0.1912,-0.000844,-0.8441
13.631098,-88.979292,0.1944,-0.000858,-0.8579
13.631103,-88.978553,1.3665,-0.006031,-6.0315
13.631109,-88.977814,-1.7262,0.007619,7.619
13.631115,-88.977075,0.0565,-0.000249,-0.2492
13.631121,-88.976336,0.5676,-0.002505,-2.5054
13.631127,-88.975596,0.5676,-0.002505,-2.5054
13.631133,-88.974857,0.3637,-0.001605,-1.6051
13.631139,-88.974118,-0.4648,0.002052,2.0516
13.631145,-88.973379,-0.1717,0.000758,0.7578
13.63115,-88.97264,0.0095,-4.2e-05,-0.0419
13.631156,-88.9719,-0.5284,0.002332,2.3321
13.631162,-88.971161,0.1203,-0.000531,-0.5311
13.631168,-88.970422,-0.0405,0.000179,0.1787
13.631174,-88.969683,0.5042,-0.002226,-2.2256
13.63118,-88.968944,0.2719,-0.0012,-1.2001
13.631186,-88.968204,-0.1989,0.000878,0.8778
13.631192,-88.967465,-0.0487,0.000215,0.2151
13.631197,-88.966726,-0.4872,0.002151,2.1506
13.631203,-88.965987,-0.4872,0.002151,2.1506
13.631209,-88.965248,-0.8277,0.003653,3.6534
13.631215,-88.964508,0.8072,-0.003563,-3.5628
13.631221,-88.963769,0.146,-0.000644,-0.6444
13.631227,-88.96303,0.2121,-0.000936,-0.9361
13.631232,-88.962291,-0.3256,0.001437,1.4373
13.631238,-88.961552,-0.7163,0.003162,3.1616
13.631244,-88.960812,-0.6462,0.002852,2.8524
13.63125,-88.960073,-0.6462,0.002852,2.8524
13.631256,-88.959334,-0.1765,0.000779,0.7789
13.631262,-88.958595,-0.0065,2.9e-05,0.0288
13.631267,-88.957856,-0.6557,0.002894,2.8942
13.631273,-88.957116,-0.2625,0.001159,1.1586
13.631279,-88.956377,-0.3221,0.001422,1.4218
13.631285,-88.955638,-0.3221,0.001422,1.4218
13.631291,-88.954899,-0.7747,0.003419,3.4193
13.631296,-88.95416,-1.2669,0.005592,5.592
13.631302,-88.95342,-1.2669,0.005592,5.592
13.631308,-88.952681,-1.5966,0.007047,7.047
13.631314,-88.951942,-1.3026,0.005749,5.7494
13.63132,-88.951203,-1.77,0.007812,7.8124
13.631326,-88.950464,-1.8373,0.00811,8.1097
13.631331,-88.949724,-1.0073,0.004446,4.4459
13.631337,-88.948985,-4.746,0.020948,20.9478
13.631343,-88.948246,-2.2154,0.009779,9.7786
13.631349,-88.947507,-1.6466,0.007268,7.2679
13.631355,-88.946767,-2.2499,0.009931,9.9307
13.63136,-88.946028,-1.2998,0.005737,5.737
13.631366,-88.945289,-2.4379,0.010761,10.7605
13.631372,-88.94455,-2.1783,0.009615,9.6147
13.631378,-88.943811,-1.7944,0.00792,7.9202
13.631383,-88.943071,-2.3575,0.010406,10.4056
13.631389,-88.942332,-1.5413,0.006803,6.803
13.631395,-88.941593,-1.657,0.007314,7.3138
13.631401,-88.940854,-1.8237,0.00805,8.0495
13.631407,-88.940115,-2.2924,0.010118,10.1183
13.631412,-88.939375,-1.0041,0.004432,4.4319
13.631418,-88.938636,-2.0259,0.008942,8.9419
13.631424,-88.937897,-1.2231,0.005398,5.3984
13.63143,-88.937158,-2.9453,0.013,13.0002
13.631435,-88.936419,-1.4232,0.006282,6.2818
13.631441,-88.935679,-2.5244,0.011142,11.1421
13.631447,-88.93494,-2.3637,0.010433,10.433
13.631453,-88.934201,-1.3753,0.00607,6.0704
13.631458,-88.933462,-2.5875,0.011421,11.4207
13.631464,-88.932722,-1.9506,0.00861,8.6098
13.63147,-88.931983,0.7914,-0.003493,-3.4931
13.631476,-88.931244,-1.7427,0.007692,7.6918
13.631481,-88.930505,-1.8174,0.008022,8.0219
13.631487,-88.929766,-1.8923,0.008352,8.3521
13.631493,-88.929026,-2.8824,0.012723,12.7225
13.631499,-88.928287,-3.2235,0.014228,14.2281
13.631504,-88.927548,-2.8423,0.012546,12.5455
13.63151,-88.926809,-1.1795,0.005206,5.2062
13.631516,-88.926069,-1.3723,0.006057,6.0569
13.631522,-88.92533,-0.8127,0.003587,3.5873
13.631527,-88.924591,-3.8485,0.016987,16.9866
13.631533,-88.923852,-0.9863,0.004353,4.3534
13.631539,-88.923113,-3.2175,0.014202,14.2017
13.631544,-88.922373,-2.5144,0.011098,11.098
13.63155,-88.921634,-1.4436,0.006372,6.3717
13.628924,-89.153726,-0.6785,0.002995,2.9948
13.62893,-89.152987,-1.3336,0.005886,5.8862
13.628937,-89.152248,-0.2948,0.001301,1.3011
13.628943,-89.151509,-2.6206,0.011567,11.5668
13.62895,-89.15077,-1.1098,0.004898,4.8984
13.628956,-89.15003,-1.3796,0.006089,6.0893
13.628962,-89.149291,1.0519,-0.004643,-4.6428
13.628969,-89.148552,-2.461,0.010863,10.8626
13.628975,-89.147813,-1.7079,0.007538,7.5384
13.628982,-89.147074,0.3237,-0.001429,-1.4287
13.628988,-89.146335,-1.3466,0.005943,5.9435
13.628994,-89.145596,-0.0481,0.000212,0.2122
13.629001,-89.144857,1.3444,-0.005934,-5.9339
13.629007,-89.144118,-2.6147,0.011541,11.5408
13.629013,-89.143378,-2.1252,0.00938,9.3804
13.62902,-89.142639,-2.035,0.008982,8.9822
13.629026,-89.1419,-3.0295,0.013372,13.3716
13.629033,-89.141161,-1.4076,0.006213,6.2127
13.629039,-89.140422,-0.4553,0.00201,2.0097
13.629045,-89.139683,-1.4249,0.006289,6.2892
13.629058,-89.138205,0.7176,-0.003167,-3.1674
13.629064,-89.137466,2.6847,-0.01185,-11.8497
13.629071,-89.136726,-0.0393,0.000173,0.1733
13.629077,-89.135987,-2.5268,0.011153,11.1528
13.629096,-89.13377,-4.8037,0.021203,21.2029
13.629102,-89.133031,-3.7105,0.016377,16.3773
13.629109,-89.132292,-3.7105,0.016377,16.3773
13.629115,-89.131553,-3.35,0.014786,14.7862
13.629122,-89.130813,-3.9297,0.017345,17.3451
13.629128,-89.130074,-3.0161,0.013312,13.3125
13.629134,-89.129335,-2.7861,0.012297,12.2973
13.629141,-89.128596,-1.9746,0.008715,8.7155
13.629147,-89.127857,-1.7519,0.007732,7.7324
13.629153,-89.127118,-2.447,0.010801,10.8007
13.629159,-89.126379,-2.447,0.010801,10.8007
13.629166,-89.12564,-2.5706,0.011346,11.3463
13.629172,-89.124901,1.1103,-0.004901,-4.9006
13.629178,-89.124161,-3.2569,0.014375,14.3752
13.629185,-89.123422,-2.0811,0.009186,9.1855
13.629191,-89.122683,-0.9473,0.004181,4.1814
13.629197,-89.121944,-1.1747,0.005185,5.1847
13.629204,-89.121205,-0.3354,0.001481,1.4806
13.62921,-89.120466,-2.6738,0.011802,11.8019
13.629216,-89.119727,-3.2712,0.014438,14.4384
13.629223,-89.118988,-2.0088,0.008867,8.8667
13.629229,-89.118248,-1.295,0.005716,5.7158
13.629235,-89.117509,-1.7862,0.007884,7.8839
13.629242,-89.11677,-2.446,0.010796,10.7962
13.629248,-89.116031,-3.1682,0.013984,13.9841
13.629254,-89.115292,-1.4117,0.006231,6.231
13.62926,-89.114553,-2.7651,0.012205,12.2047
13.629267,-89.113814,-2.7651,0.012205,12.2047
13.629273,-89.113075,-2.0458,0.00903,9.0298
13.629279,-89.112335,-3.0851,0.013617,13.617
13.629286,-89.111596,-2.585,0.01141,11.4097
13.629292,-89.110857,-2.5753,0.011367,11.3669
13.629298,-89.110118,-2.7388,0.012089,12.0886
13.629304,-89.109379,-2.6599,0.01174,11.7403
13.629311,-89.10864,-3.6935,0.016303,16.3026
13.629317,-89.107901,-3.4749,0.015338,15.3375
13.629323,-89.107161,-1.1085,0.004893,4.8928
13.629329,-89.106422,-1.8338,0.008094,8.094
13.629336,-89.105683,-1.7704,0.007814,7.8142
13.629342,-89.104944,0.1032,-0.000456,-0.4557
13.629348,-89.104205,-1.5744,0.006949,6.9492
13.629355,-89.103466,-1.2068,0.005327,5.3266
13.629361,-89.102727,-2.8747,0.012688,12.6884
13.629367,-89.101988,-3.7445,0.016528,16.5277
13.629373,-89.101248,-2.2376,0.009876,9.8763
13.62938,-89.100509,-2.595,0.011454,11.4537
13.629386,-89.09977,-2.7883,0.012307,12.3072
13.629392,-89.099031,-3.2339,0.014274,14.2738
13.629398,-89.098292,-2.6264,0.011592,11.5924
13.629404,-89.097553,-1.9194,0.008472,8.4718
13.629411,-89.096814,-2.7437,0.01211,12.1101
13.629417,-89.096074,-2.3856,0.01053,10.5297
13.629423,-89.095335,-2.901,0.012805,12.8046
13.629429,-89.094596,-2.2582,0.009967,9.9674
13.629436,-89.093857,-2.5067,0.011064,11.0642
13.629442,-89.093118,-2.3369,0.010315,10.3147
13.629448,-89.092379,-3.0057,0.013267,13.2666
13.629454,-89.09164,-1.6894,0.007457,7.4565
13.629461,-89.090901,-3.5966,0.015875,15.8747
13.629467,-89.090161,-2.3238,0.010257,10.2568
13.629473,-89.089422,-1.5697,0.006929,6.9285
13.629479,-89.088683,-1.5697,0.006929,6.9285
13.629485,-89.087944,-3.4315,0.015146,15.146
13.629492,-89.087205,-2.9365,0.012961,12.9611
13.629498,-89.086466,-4.1339,0.018246,18.2464
13.629504,-89.085727,-3.4084,0.015044,15.0441
13.62951,-89.084987,-2.4255,0.010706,10.7059
13.629516,-89.084248,-2.999,0.013237,13.2372
13.629523,-89.083509,-2.1606,0.009537,9.5365
13.629529,-89.08277,-2.5157,0.011104,11.1039
13.629535,-89.082031,-2.4685,0.010896,10.8955
13.629541,-89.081292,-4.2147,0.018603,18.6031
13.629547,-89.080553,-1.8822,0.008308,8.3079
13.629554,-89.079813,-2.5373,0.011199,11.199
13.62956,-89.079074,-2.7083,0.011954,11.9539
13.629566,-89.078335,-3.5642,0.015732,15.7317
13.629572,-89.077596,-2.4789,0.010942,10.9416
13.629578,-89.076857,-2.2859,0.01009,10.0896
13.629584,-89.076118,-2.8479,0.01257,12.5702
13.629591,-89.075379,-1.7225,0.007603,7.6027
13.629597,-89.074639,-1.345,0.005937,5.9365
13.629603,-89.0739,-3.185,0.014058,14.0582
13.629609,-89.073161,-2.486,0.010973,10.9729
13.629615,-89.072422,-2.4233,0.010696,10.6961
13.629622,-89.071683,-3.1983,0.014117,14.1168
13.629628,-89.070944,-2.3353,0.010308,10.3078
13.629634,-89.070204,-3.2209,0.014216,14.2164
13.62964,-89.069465,-4.4293,0.01955,19.55
13.629646,-89.068726,-2.546,0.011238,11.2378
13.629652,-89.067987,-1.1664,0.005149,5.1485
13.629658,-89.067248,-3.3505,0.014789,14.7887
13.629665,-89.066509,-2.6771,0.011816,11.8162
13.629671,-89.06577,-2.4203,0.010683,10.683
13.629677,-89.06503,-2.0718,0.009145,9.1446
13.629683,-89.064291,-3.0806,0.013597,13.5974
13.629689,-89.063552,-1.4395,0.006354,6.3538
13.629695,-89.062813,-3.8017,0.01678,16.7801
13.629701,-89.062074,-2.9573,0.013053,13.053
13.629708,-89.061335,-1.4237,0.006284,6.2841
13.629714,-89.060596,-2.3785,0.010498,10.4982
13.62972,-89.059856,-4.6253,0.020415,20.4154
13.629726,-89.059117,-4.8247,0.021296,21.2955
13.629732,-89.058378,-2.8579,0.012614,12.6141
13.629738,-89.057639,-3.2867,0.014507,14.5067
13.629744,-89.0569,-2.6334,0.011624,11.6235
13.62975,-89.056161,-2.006,0.008854,8.8543
13.629757,-89.055421,-2.5904,0.011434,11.4337
13.629763,-89.054682,-2.8602,0.012624,12.6243
13.629769,-89.053943,-3.3682,0.014867,14.8666
13.629775,-89.053204,-3.2167,0.014198,14.1979
13.629781,-89.052465,-3.4242,0.015114,15.114
13.629787,-89.051726,-3.3695,0.014872,14.8722
13.629793,-89.050986,-3.5625,0.015724,15.7242
13.629799,-89.050247,-3.9396,0.017389,17.3885
13.629805,-89.049508,-3.9396,0.017389,17.3885
13.629811,-89.048769,-4.2372,0.018702,18.7021
13.629818,-89.04803,-5.5155,0.024345,24.3446
13.629824,-89.047291,-3.4082,0.015043,15.0432
13.62983,-89.046552,-2.4988,0.011029,11.0294
13.629836,-89.045812,-2.6255,0.011588,11.5884
13.629842,-89.045073,-3.2825,0.014488,14.4884
13.629848,-89.044334,-2.2872,0.010095,10.0952
13.629854,-89.043595,-4.4311,0.019558,19.5582
13.62986,-89.042856,-4.97,0.021937,21.9369
13.629866,-89.042117,-3.6237,0.015994,15.9943
13.629872,-89.041377,-3.9965,0.01764,17.6399
13.629878,-89.040638,-4.1782,0.018442,18.4417
13.629884,-89.039899,-5.3146,0.023458,23.4578
13.629891,-89.03916,-4.2219,0.018635,18.6348
13.629897,-89.038421,-2.6127,0.011532,11.5319
13.629903,-89.037682,-2.2475,0.00992,9.92
13.629909,-89.036942,-2.8037,0.012375,12.375
13.629915,-89.036203,-2.7817,0.012278,12.2779
13.629921,-89.035464,-2.3483,0.010365,10.3651
13.629927,-89.034725,-2.7768,0.012257,12.2565
13.629933,-89.033986,-0.3139,0.001385,1.3853
13.629939,-89.033247,-0.1071,0.000473,0.4727
13.629945,-89.032507,-0.824,0.003637,3.637
13.629951,-89.031768,-2.2106,0.009757,9.7571
13.629957,-89.031029,1.198,-0.005288,-5.2878
13.629963,-89.03029,-3.755,0.016574,16.5737
13.629969,-89.029551,-2.8817,0.012719,12.7194
13.629975,-89.028812,-2.108,0.009304,9.3042
13.629981,-89.028072,-2.2974,0.01014,10.1404
13.629987,-89.027333,-2.242,0.009896,9.896
13.629993,-89.026594,-1.3485,0.005952,5.9522
13.629999,-89.025855,-2.3671,0.010448,10.4481
13.630005,-89.025116,-2.3671,0.010448,10.4481
13.630011,-89.024377,-1.2831,0.005663,5.6632
13.630017,-89.023637,-2.179,0.009618,9.6179
13.630023,-89.022898,-3.2794,0.014475,14.4747
13.630029,-89.022159,-0.6392,0.002821,2.8214
13.630035,-89.02142,-0.8532,0.003766,3.7659
13.630041,-89.020681,0.3642,-0.001608,-1.6077
13.630047,-89.019942,0.3642,-0.001608,-1.6077
13.630053,-89.019202,-1.9709,0.008699,8.6991
13.630059,-89.018463,0.3122,-0.001378,-1.3781
13.630065,-89.017724,-1.2223,0.005395,5.3952
13.630071,-89.016985,-0.6188,0.002731,2.7311
13.630077,-89.016246,-0.4422,0.001952,1.9516
13.630083,-89.015506,0.8192,-0.003616,-3.6159
13.630089,-89.014767,-1.9897,0.008782,8.782
13.630095,-89.014028,-0.1988,0.000877,0.8774
13.630101,-89.013289,2.455,-0.010836,-10.8361
13.630107,-89.01255,-2.4278,0.010716,10.7159
13.630113,-89.011811,-0.4484,0.001979,1.9792
13.630119,-89.011071,-0.7327,0.003234,3.2342
13.630125,-89.010332,-3.0561,0.013489,13.4892
13.630131,-89.009593,-1.3848,0.006112,6.1123
13.630137,-89.008854,1.7673,-0.007801,-7.8007
13.630143,-89.008115,-2.4194,0.010679,10.6786
13.630149,-89.007375,-2.5913,0.011438,11.4377
13.630155,-89.006636,-0.3415,0.001507,1.5074
13.630161,-89.005897,-1.2387,0.005467,5.4674
13.630167,-89.005158,-1.751,0.007729,7.7286
13.630173,-89.004419,-1.5273,0.006741,6.7414
13.630179,-89.00368,-1.5127,0.006677,6.6769
13.630185,-89.00294,2.9636,-0.013081,-13.0809
13.630191,-89.002201,-0.6881,0.003037,3.0372
13.630197,-89.001462,-0.4473,0.001974,1.9744
13.630203,-89.000723,-0.4473,0.001974,1.9744
13.630209,-88.999984,-0.7178,0.003168,3.1681
13.630215,-88.999244,-1.8235,0.008049,8.0487
13.630221,-88.998505,-0.05,0.000221,0.2208
13.630227,-88.997766,-3.8969,0.0172,17.2002
13.630233,-88.997027,-1.2665,0.00559,5.5903
13.630239,-88.996288,-1.4667,0.006474,6.4738
13.630245,-88.995549,0.0862,-0.000381,-0.3806
13.63025,-88.994809,-1.4244,0.006287,6.2871
13.630256,-88.99407,-1.0379,0.004581,4.5813
13.630262,-88.993331,-0.6292,0.002777,2.7772
13.630268,-88.992592,-0.5662,0.002499,2.4991
13.630274,-88.991853,-0.06,0.000265,0.265
13.63028,-88.991113,-0.06,0.000265,0.265
13.630286,-88.990374,-1.3962,0.006163,6.1627
13.630292,-88.989635,-0.057,0.000252,0.2516
13.630298,-88.988896,-0.0169,7.5e-05,0.0747
13.630304,-88.988157,0.0896,-0.000395,-0.3954
13.63031,-88.987418,0.0167,-7.4e-05,-0.0737
13.630316,-88.986678,-0.4333,0.001912,1.9124
13.630322,-88.985939,0.3227,-0.001424,-1.4244
13.630327,-88.9852,0.564,-0.002489,-2.4894
13.630333,-88.984461,-2.6337,0.011625,11.6248
13.630339,-88.983722,0.1345,-0.000594,-0.5936
13.630345,-88.982982,-0.1297,0.000572,0.5724
13.630351,-88.982243,0.7571,-0.003342,-3.3419
13.630357,-88.981504,0.7913,-0.003493,-3.4927
13.630363,-88.980765,0.7913,-0.003493,-3.4927
13.630369,-88.980026,0.767,-0.003385,-3.3853
13.630375,-88.979286,-0.2266,0.001,1.0001
13.630381,-88.978547,-0.3057,0.00135,1.3495
13.630386,-88.977808,-0.7125,0.003145,3.145
13.630392,-88.977069,0.5787,-0.002554,-2.5541
13.630398,-88.97633,0.2965,-0.001309,-1.3087
13.630404,-88.97559,-0.1398,0.000617,0.6169
13.63041,-88.974851,0.6306,-0.002783,-2.7833
13.630416,-88.974112,0.1302,-0.000575,-0.5747
13.630422,-88.973373,-0.5995,0.002646,2.6462
13.630428,-88.972634,-0.4654,0.002054,2.0544
13.630433,-88.971894,-0.0252,0.000111,0.1112
13.630439,-88.971155,-0.8844,0.003904,3.9037
13.630445,-88.970416,0.4026,-0.001777,-1.7769
13.630451,-88.969677,0.0103,-4.5e-05,-0.0454
13.630457,-88.968938,-0.3301,0.001457,1.4568
13.630463,-88.968198,-0.3301,0.001457,1.4568
13.630469,-88.967459,-0.6461,0.002852,2.8516
13.630474,-88.96672,0.0329,-0.000145,-0.1452
13.63048,-88.965981,0.1675,-0.000739,-0.7392
13.630486,-88.965242,0.0308,-0.000136,-0.1359
13.630492,-88.964502,0.0214,-9.5e-05,-0.0946
13.630498,-88.963763,2.6879,-0.011864,-11.8639
13.630504,-88.963024,-0.6449,0.002846,2.8463
13.630509,-88.962285,-0.432,0.001907,1.9066
13.630515,-88.961546,0.1749,-0.000772,-0.772
13.630521,-88.960806,-0.3415,0.001507,1.5073
13.630527,-88.960067,-0.7144,0.003153,3.1534
13.630533,-88.959328,-0.7144,0.003153,3.1534
13.630539,-88.958589,-0.4945,0.002183,2.1828
13.630544,-88.95785,-0.2813,0.001242,1.2418
13.63055,-88.95711,-0.7337,0.003239,3.2386
13.630556,-88.956371,-0.964,0.004255,4.2549
13.630562,-88.955632,-0.6415,0.002832,2.8315
13.630568,-88.954893,-0.7852,0.003466,3.4659
13.630574,-88.954154,-0.7852,0.003466,3.4659
13.630579,-88.953414,-1.6446,0.007259,7.2589
