Latitud,Longitud,Valor_Sentinel,Temp_ERA5_(K),Factor_Error_(%)
1578360.0,321480.0,0.9143,298.89,78.54
1578360.0,325640.0,0.9187,298.66,76.66
1578360.0,329800.0,0.923,298.43,74.72
1578360.0,333960.0,0.9273,298.14,72.22
1578360.0,338120.0,0.9316,297.97,70.81
1578360.0,342280.0,0.9363,297.78,69.24
1578360.0,346440.0,0.941,297.46,66.55
1578360.0,350600.0,0.9456,297.21,64.46
1578360.0,354760.0,0.9501,296.74,60.47
1578360.0,358920.0,0.9547,296.31,56.88
1578360.0,363080.0,0.9592,295.84,52.85
1578360.0,367240.0,0.9638,295.12,46.85
1578360.0,371400.0,0.9684,294.58,42.32
1578360.0,375560.0,0.9732,293.95,37.02
1578360.0,379720.0,0.978,293.43,32.66
1578360.0,383880.0,0.9828,293.16,30.34
1578360.0,388040.0,0.9877,293.02,29.18
1578360.0,392200.0,0.9927,293.12,30.0
1578360.0,396360.0,0.9976,293.49,33.12
1578360.0,400520.0,1.0024,293.98,37.23
1578360.0,404680.0,1.0072,294.49,41.56
1578360.0,408840.0,1.0121,295.01,45.88
1578360.0,413000.0,1.017,295.26,48.01
1578360.0,417160.0,1.022,295.43,49.42
1578360.0,421320.0,1.0272,295.49,49.99
1574200.0,167560.0,0.7672,297.28,65.01
1574200.0,171720.0,0.7708,296.97,62.36
1574200.0,175880.0,0.7745,296.46,58.13
1574200.0,180040.0,0.7782,296.03,54.53
1574200.0,184200.0,0.7819,295.61,50.93
1574200.0,188360.0,0.7856,294.93,45.23
1574200.0,192520.0,0.7893,294.41,40.88
1574200.0,196680.0,0.793,293.84,36.11
1574200.0,200840.0,0.7969,293.37,32.11
1574200.0,205000.0,0.8007,293.16,30.33
1574200.0,209160.0,0.8045,293.16,30.38
1574200.0,213320.0,0.8083,293.39,32.33
1574200.0,217480.0,0.8122,293.91,36.65
1574200.0,221640.0,0.8162,294.45,41.24
1574200.0,225800.0,0.8201,295.01,45.87
1574200.0,229960.0,0.824,295.73,51.98
1574200.0,234120.0,0.8279,296.22,56.06
1574200.0,238280.0,0.8318,296.69,60.06
1574200.0,242440.0,0.8357,297.05,63.09
1574200.0,246600.0,0.8397,297.21,64.38
1574200.0,250760.0,0.8437,297.46,66.5
1574200.0,254920.0,0.8478,297.62,67.85
1574200.0,259080.0,0.8518,297.76,69.02
1574200.0,263240.0,0.8559,297.9,70.23
1574200.0,267400.0,0.86,297.96,70.73
1574200.0,271560.0,0.864,297.95,70.62
1574200.0,275720.0,0.868,297.83,69.67
1574200.0,279880.0,0.8719,297.75,68.95
1574200.0,284040.0,0.8761,297.78,69.17
1574200.0,288200.0,0.8807,297.87,70.0
1574200.0,292360.0,0.8851,298.06,71.6
1574200.0,296520.0,0.8893,298.24,73.05
1574200.0,300680.0,0.8935,298.44,74.8
1574200.0,304840.0,0.8976,298.69,76.84
1574200.0,309000.0,0.902,298.85,78.21
1574200.0,313160.0,0.9065,298.99,79.36
1574200.0,317320.0,0.9108,299.05,79.9
1574200.0,321480.0,0.9152,299.0,79.49
1574200.0,325640.0,0.9194,298.86,78.32
1574200.0,329800.0,0.9237,298.68,76.77
1574200.0,333960.0,0.9281,298.39,74.36
1574200.0,338120.0,0.9325,298.19,72.63
1574200.0,342280.0,0.9373,297.94,70.59
1574200.0,346440.0,0.942,297.58,67.54
1574200.0,350600.0,0.9465,297.31,65.27
1574200.0,354760.0,0.951,296.86,61.52
1574200.0,358920.0,0.9556,296.5,58.42
1574200.0,363080.0,0.9603,296.11,55.16
1574200.0,367240.0,0.9648,295.51,50.12
1574200.0,371400.0,0.9695,295.06,46.32
1574200.0,375560.0,0.9742,294.52,41.81
1574200.0,379720.0,0.979,294.07,38.02
1574200.0,383880.0,0.9839,293.82,35.94
1574200.0,388040.0,0.9887,293.7,34.88
1574200.0,392200.0,0.9936,293.78,35.56
1574200.0,396360.0,0.9985,294.1,38.23
1574200.0,400520.0,1.0032,294.53,41.86
1574200.0,404680.0,1.008,294.98,45.64
1574200.0,408840.0,1.0129,295.39,49.07
1574200.0,413000.0,1.018,295.55,50.44
1574200.0,417160.0,1.0231,295.64,51.25
1574200.0,421320.0,1.0283,295.69,51.64
1570040.0,167560.0,0.7682,297.64,68.04
1570040.0,171720.0,0.7717,297.31,65.26
1570040.0,175880.0,0.7753,296.72,60.33
1570040.0,180040.0,0.7789,296.17,55.65
1570040.0,184200.0,0.7827,295.62,51.01
1570040.0,188360.0,0.7864,294.86,44.64
1570040.0,192520.0,0.79,294.35,40.33
1570040.0,196680.0,0.7937,293.76,35.41
1570040.0,200840.0,0.7976,293.22,30.88
1570040.0,205000.0,0.8014,292.96,28.65
1570040.0,209160.0,0.8053,292.95,28.56
1570040.0,213320.0,0.8091,293.2,30.71
1570040.0,217480.0,0.8129,293.76,35.43
1570040.0,221640.0,0.8169,294.35,40.35
1570040.0,225800.0,0.8208,294.94,45.3
1570040.0,229960.0,0.8248,295.71,51.81
1570040.0,234120.0,0.8287,296.23,56.17
1570040.0,238280.0,0.8326,296.73,60.36
1570040.0,242440.0,0.8364,297.1,63.48
1570040.0,246600.0,0.8405,297.25,64.71
1570040.0,250760.0,0.8445,297.48,66.68
1570040.0,254920.0,0.8487,297.61,67.82
1570040.0,259080.0,0.8528,297.73,68.8
1570040.0,263240.0,0.8568,297.86,69.84
1570040.0,267400.0,0.8609,297.91,70.31
1570040.0,271560.0,0.865,297.94,70.54
1570040.0,275720.0,0.8691,297.9,70.2
1570040.0,279880.0,0.8731,297.87,69.98
1570040.0,284040.0,0.8772,297.9,70.23
1570040.0,288200.0,0.8816,297.96,70.76
1570040.0,292360.0,0.886,298.12,72.06
1570040.0,296520.0,0.8903,298.28,73.41
1570040.0,300680.0,0.8945,298.46,74.96
1570040.0,304840.0,0.8987,298.64,76.44
1570040.0,309000.0,0.903,298.74,77.28
1570040.0,313160.0,0.9074,298.88,78.5
1570040.0,317320.0,0.9118,299.03,79.72
1570040.0,321480.0,0.9161,299.09,80.26
1570040.0,325640.0,0.9204,299.06,79.96
1570040.0,329800.0,0.9246,298.94,78.95
1570040.0,333960.0,0.9291,298.67,76.73
1570040.0,338120.0,0.9335,298.43,74.7
1570040.0,342280.0,0.9383,298.13,72.13
1570040.0,346440.0,0.9431,297.71,68.64
1570040.0,350600.0,0.9476,297.41,66.08
1570040.0,354760.0,0.9521,296.97,62.42
1570040.0,358920.0,0.9566,296.65,59.7
1570040.0,363080.0,0.9612,296.34,57.14
1570040.0,367240.0,0.9659,295.87,53.16
1570040.0,371400.0,0.9706,295.53,50.26
1570040.0,375560.0,0.9753,295.11,46.78
1570040.0,379720.0,0.9801,294.75,43.75
1570040.0,383880.0,0.9849,294.55,42.06
1570040.0,388040.0,0.9898,294.46,41.26
1570040.0,392200.0,0.9946,294.53,41.87
1570040.0,396360.0,0.9994,294.8,44.14
1570040.0,400520.0,1.0041,295.17,47.3
1570040.0,404680.0,1.0089,295.55,50.47
1570040.0,408840.0,1.0138,295.85,52.94
1570040.0,413000.0,1.0188,295.91,53.46
1570040.0,417160.0,1.0241,295.92,53.6
1570040.0,421320.0,1.0293,295.95,53.78
1565880.0,196680.0,0.7946,293.86,36.25
1565880.0,200840.0,0.7984,293.3,31.55
1565880.0,205000.0,0.8021,293.02,29.16
1565880.0,209160.0,0.8058,292.97,28.79
1565880.0,213320.0,0.8097,293.2,30.73
1565880.0,217480.0,0.8137,293.74,35.26
1565880.0,221640.0,0.8177,294.32,40.11
1565880.0,225800.0,0.8216,294.91,45.09
1565880.0,229960.0,0.8255,295.7,51.68
1565880.0,234120.0,0.8294,296.23,56.17
1565880.0,238280.0,0.8333,296.73,60.41
1565880.0,242440.0,0.8372,297.09,63.45
1565880.0,246600.0,0.8413,297.22,64.49
1565880.0,250760.0,0.8454,297.41,66.11
1565880.0,254920.0,0.8495,297.51,66.91
1565880.0,259080.0,0.8536,297.59,67.63
1565880.0,263240.0,0.8577,297.7,68.55
1565880.0,267400.0,0.8618,297.77,69.12
1565880.0,271560.0,0.866,297.84,69.76
1565880.0,275720.0,0.8701,297.87,70.0
1565880.0,279880.0,0.8743,297.9,70.25
1565880.0,284040.0,0.8784,297.94,70.59
1565880.0,288200.0,0.8825,297.98,70.87
1565880.0,292360.0,0.8868,298.1,71.87
1565880.0,296520.0,0.8911,298.23,73.01
1565880.0,300680.0,0.8954,298.39,74.34
1565880.0,304840.0,0.8997,298.53,75.48
1565880.0,309000.0,0.9039,298.6,76.09
1565880.0,313160.0,0.9082,298.79,77.69
1565880.0,317320.0,0.9127,299.03,79.71
1565880.0,321480.0,0.9173,299.22,81.32
1565880.0,325640.0,0.9215,299.32,82.15
1565880.0,329800.0,0.9256,299.29,81.88
1565880.0,333960.0,0.9301,299.06,80.0
1565880.0,338120.0,0.9346,298.79,77.7
1565880.0,342280.0,0.9394,298.41,74.5
1565880.0,346440.0,0.9442,297.92,70.38
1565880.0,350600.0,0.9487,297.56,67.34
1565880.0,354760.0,0.9532,297.11,63.57
1565880.0,358920.0,0.9578,296.8,61.01
1565880.0,363080.0,0.9623,296.57,59.06
1565880.0,367240.0,0.967,296.23,56.2
1565880.0,371400.0,0.9717,296.02,54.4
1565880.0,375560.0,0.9764,295.76,52.2
1565880.0,379720.0,0.9812,295.51,50.08
1565880.0,383880.0,0.9859,295.37,48.91
1565880.0,388040.0,0.9907,295.33,48.57
1565880.0,392200.0,0.9955,295.41,49.26
1565880.0,396360.0,1.0003,295.65,51.26
1565880.0,400520.0,1.0051,295.98,54.07
1565880.0,404680.0,1.0099,296.29,56.66
1565880.0,408840.0,1.0147,296.47,58.16
1565880.0,413000.0,1.0198,296.42,57.78
1565880.0,417160.0,1.0251,296.35,57.18
1565880.0,421320.0,1.0303,296.34,57.14
1561720.0,196680.0,0.7955,294.0,37.38
1561720.0,200840.0,0.7992,293.46,32.91
1561720.0,205000.0,0.8029,293.21,30.73
1561720.0,209160.0,0.8066,293.14,30.17
1561720.0,213320.0,0.8105,293.31,31.65
1561720.0,217480.0,0.8145,293.8,35.7
1561720.0,221640.0,0.8184,294.34,40.3
1561720.0,225800.0,0.8224,294.93,45.22
1561720.0,229960.0,0.8264,295.7,51.75
1561720.0,234120.0,0.8304,296.24,56.3
1561720.0,238280.0,0.8343,296.74,60.5
1561720.0,242440.0,0.8382,297.09,63.38
1561720.0,246600.0,0.8423,297.19,64.21
1561720.0,250760.0,0.8463,297.33,65.45
1561720.0,254920.0,0.8504,297.38,65.87
1561720.0,259080.0,0.8545,297.43,66.29
1561720.0,263240.0,0.8586,297.52,67.07
1561720.0,267400.0,0.8627,297.6,67.7
1561720.0,271560.0,0.8669,297.7,68.58
1561720.0,275720.0,0.8711,297.78,69.18
1561720.0,279880.0,0.8752,297.84,69.74
1561720.0,284040.0,0.8794,297.89,70.15
1561720.0,288200.0,0.8834,297.91,70.31
1561720.0,292360.0,0.8876,298.0,71.07
1561720.0,296520.0,0.8919,298.1,71.93
1561720.0,300680.0,0.8963,298.23,73.01
1561720.0,304840.0,0.9007,298.34,73.95
1561720.0,309000.0,0.905,298.41,74.51
1561720.0,313160.0,0.9093,298.64,76.47
1561720.0,317320.0,0.9138,298.95,79.02
1561720.0,321480.0,0.9183,299.23,81.39
1561720.0,325640.0,0.9226,299.45,83.22
1561720.0,329800.0,0.9268,299.51,83.74
1561720.0,333960.0,0.9312,299.33,82.26
1561720.0,338120.0,0.9356,299.03,79.76
1561720.0,342280.0,0.9404,298.59,76.0
1561720.0,346440.0,0.9452,298.03,71.32
1561720.0,350600.0,0.9498,297.62,67.83
1561720.0,354760.0,0.9544,297.13,63.73
1561720.0,358920.0,0.9589,296.8,60.99
1561720.0,363080.0,0.9634,296.59,59.24
1561720.0,367240.0,0.9681,296.35,57.15
1561720.0,371400.0,0.9728,296.24,56.28
1561720.0,375560.0,0.9773,296.12,55.23
1561720.0,379720.0,0.982,295.97,53.97
1561720.0,383880.0,0.9867,295.89,53.35
1561720.0,388040.0,0.9915,295.92,53.55
1561720.0,392200.0,0.9964,296.02,54.41
1561720.0,396360.0,1.0012,296.25,56.3
1561720.0,400520.0,1.006,296.55,58.83
1561720.0,404680.0,1.0109,296.8,60.95
1561720.0,408840.0,1.0158,296.89,61.75
1561720.0,413000.0,1.0209,296.78,60.77
1561720.0,417160.0,1.0262,296.65,59.68
1561720.0,421320.0,1.0314,296.62,59.49
1557560.0,196680.0,0.7964,294.23,39.37
1557560.0,200840.0,0.8001,293.76,35.38
1557560.0,205000.0,0.8038,293.55,33.61
1557560.0,209160.0,0.8076,293.46,32.85
1557560.0,213320.0,0.8115,293.56,33.71
1557560.0,217480.0,0.8153,293.95,37.0
1557560.0,221640.0,0.8192,294.44,41.11
1557560.0,225800.0,0.8231,294.99,45.74
1557560.0,229960.0,0.8271,295.73,51.94
1557560.0,234120.0,0.8311,296.25,56.37
1557560.0,238280.0,0.8351,296.73,60.39
1557560.0,242440.0,0.839,297.05,63.04
1557560.0,246600.0,0.8431,297.12,63.64
1557560.0,250760.0,0.8472,297.22,64.49
1557560.0,254920.0,0.8513,297.23,64.56
1557560.0,259080.0,0.8554,297.24,64.71
1557560.0,263240.0,0.8595,297.32,65.38
1557560.0,267400.0,0.8636,297.41,66.08
1557560.0,271560.0,0.8678,297.53,67.12
1557560.0,275720.0,0.8719,297.63,67.93
1557560.0,279880.0,0.8761,297.71,68.66
1557560.0,284040.0,0.8803,297.77,69.1
1557560.0,288200.0,0.8843,297.77,69.17
1557560.0,292360.0,0.8885,297.84,69.72
1557560.0,296520.0,0.8927,297.91,70.31
1557560.0,300680.0,0.8971,298.02,71.2
1557560.0,304840.0,0.9016,298.13,72.13
1557560.0,309000.0,0.906,298.21,72.84
1557560.0,313160.0,0.9104,298.49,75.2
1557560.0,317320.0,0.9148,298.84,78.13
1557560.0,321480.0,0.9193,299.18,81.02
1557560.0,325640.0,0.9237,299.5,83.66
1557560.0,329800.0,0.928,299.64,84.84
1557560.0,333960.0,0.9323,299.51,83.75
1557560.0,338120.0,0.9367,299.2,81.18
1557560.0,342280.0,0.9414,298.71,77.01
1557560.0,346440.0,0.9462,298.1,71.87
1557560.0,350600.0,0.9508,297.63,67.97
1557560.0,354760.0,0.9555,297.1,63.45
1557560.0,358920.0,0.9599,296.73,60.34
1557560.0,363080.0,0.9644,296.51,58.57
1557560.0,367240.0,0.9692,296.32,56.96
1557560.0,371400.0,0.9738,296.31,56.85
1557560.0,375560.0,0.9783,296.3,56.77
1557560.0,379720.0,0.9828,296.24,56.26
1557560.0,383880.0,0.9876,296.23,56.16
1557560.0,388040.0,0.9924,296.32,56.91
1557560.0,392200.0,0.9973,296.45,58.0
1557560.0,396360.0,1.0022,296.67,59.9
1557560.0,400520.0,1.0071,296.96,62.29
1557560.0,404680.0,1.0121,297.17,64.09
1557560.0,408840.0,1.017,297.21,64.43
1557560.0,413000.0,1.0221,297.05,63.04
1557560.0,417160.0,1.0273,296.88,61.62
1557560.0,421320.0,1.0324,296.84,61.33
1553400.0,196680.0,0.7972,294.68,43.14
1553400.0,200840.0,0.8009,294.28,39.73
1553400.0,205000.0,0.8046,294.11,38.31
1553400.0,209160.0,0.8084,293.98,37.26
1553400.0,213320.0,0.8122,293.99,37.37
1553400.0,217480.0,0.8161,294.26,39.59
1553400.0,221640.0,0.82,294.64,42.79
1553400.0,225800.0,0.824,295.1,46.71
1553400.0,229960.0,0.8279,295.74,52.09
1553400.0,234120.0,0.8318,296.23,56.14
1553400.0,238280.0,0.8359,296.66,59.78
1553400.0,242440.0,0.8399,296.93,62.02
1553400.0,246600.0,0.844,296.97,62.4
1553400.0,250760.0,0.8481,297.03,62.87
1553400.0,254920.0,0.8521,297.0,62.65
1553400.0,259080.0,0.8562,297.0,62.64
1553400.0,263240.0,0.8603,297.08,63.32
1553400.0,267400.0,0.8645,297.18,64.2
1553400.0,271560.0,0.8686,297.33,65.44
1553400.0,275720.0,0.8728,297.45,66.43
1553400.0,279880.0,0.877,297.55,67.24
1553400.0,284040.0,0.8812,297.59,67.62
1553400.0,288200.0,0.8853,297.58,67.52
1553400.0,292360.0,0.8895,297.62,67.88
1553400.0,296520.0,0.8938,297.67,68.27
1553400.0,300680.0,0.8981,297.77,69.16
1553400.0,304840.0,0.9025,297.92,70.36
1553400.0,309000.0,0.9069,298.05,71.48
1553400.0,313160.0,0.9113,298.4,74.41
1553400.0,317320.0,0.9158,298.8,77.76
1553400.0,321480.0,0.9203,299.19,81.11
1553400.0,325640.0,0.9247,299.58,84.34
1553400.0,329800.0,0.9291,299.77,85.95
1553400.0,333960.0,0.9334,299.68,85.17
1553400.0,338120.0,0.9378,299.38,82.67
1553400.0,342280.0,0.9425,298.86,78.33
1553400.0,346440.0,0.9472,298.21,72.84
1553400.0,350600.0,0.9518,297.7,68.53
1553400.0,354760.0,0.9564,297.11,63.61
1553400.0,358920.0,0.961,296.71,60.17
1553400.0,363080.0,0.9656,296.49,58.36
1553400.0,367240.0,0.9702,296.35,57.15
1553400.0,371400.0,0.9747,296.41,57.67
1553400.0,375560.0,0.9792,296.5,58.42
1553400.0,379720.0,0.9838,296.51,58.51
1553400.0,383880.0,0.9886,296.55,58.85
1553400.0,388040.0,0.9934,296.7,60.11
1553400.0,392200.0,0.9983,296.86,61.45
1553400.0,396360.0,1.0033,297.1,63.49
1553400.0,400520.0,1.0083,297.39,65.94
1553400.0,404680.0,1.0133,297.59,67.63
1553400.0,408840.0,1.0183,297.59,67.65
1553400.0,413000.0,1.0233,297.38,65.87
1553400.0,417160.0,1.0284,297.17,64.12
1553400.0,421320.0,1.0334,297.13,63.74
1549240.0,209160.0,0.8092,294.74,43.65
1549240.0,213320.0,0.813,294.66,42.95
1549240.0,217480.0,0.8169,294.75,43.75
1549240.0,221640.0,0.8208,294.96,45.49
1549240.0,225800.0,0.8248,295.27,48.12
1549240.0,229960.0,0.8287,295.74,52.06
1549240.0,234120.0,0.8327,296.13,55.36
1549240.0,238280.0,0.8368,296.49,58.34
1549240.0,242440.0,0.8408,296.68,60.0
1549240.0,246600.0,0.8448,296.7,60.12
1549240.0,250760.0,0.8489,296.72,60.27
1549240.0,254920.0,0.8529,296.67,59.85
1549240.0,259080.0,0.857,296.67,59.85
1549240.0,263240.0,0.8612,296.77,60.76
1549240.0,267400.0,0.8653,296.92,62.0
1549240.0,271560.0,0.8694,297.11,63.61
1549240.0,275720.0,0.8736,297.26,64.84
1549240.0,279880.0,0.8778,297.36,65.71
1549240.0,284040.0,0.8821,297.39,65.9
1549240.0,288200.0,0.8863,297.33,65.46
1549240.0,292360.0,0.8905,297.36,65.64
1549240.0,296520.0,0.8947,297.4,65.99
1549240.0,300680.0,0.899,297.53,67.15
1549240.0,304840.0,0.9035,297.75,68.96
1549240.0,309000.0,0.9079,297.97,70.78
1549240.0,313160.0,0.9123,298.42,74.63
1549240.0,317320.0,0.9167,298.9,78.64
1549240.0,321480.0,0.9211,299.36,82.49
1549240.0,325640.0,0.9256,299.79,86.11
1549240.0,329800.0,0.9301,299.99,87.76
1549240.0,333960.0,0.9345,299.91,87.13
1549240.0,338120.0,0.939,299.65,84.91
1549240.0,342280.0,0.9436,299.15,80.7
1549240.0,346440.0,0.9482,298.47,74.98
1549240.0,350600.0,0.9527,297.9,70.23
1549240.0,354760.0,0.9573,297.28,64.98
1549240.0,358920.0,0.9619,296.86,61.44
1549240.0,363080.0,0.9665,296.66,59.81
1549240.0,367240.0,0.9711,296.57,59.05
1549240.0,371400.0,0.9758,296.7,60.12
1549240.0,375560.0,0.9804,296.86,61.51
1549240.0,379720.0,0.985,296.93,62.04
1549240.0,383880.0,0.9898,297.0,62.68
1549240.0,388040.0,0.9946,297.2,64.36
1549240.0,392200.0,0.9994,297.39,65.94
1549240.0,396360.0,1.0043,297.67,68.25
1549240.0,400520.0,1.0093,298.0,71.03
1549240.0,404680.0,1.0143,298.21,72.85
1549240.0,408840.0,1.0193,298.19,72.64
1549240.0,413000.0,1.0244,297.91,70.33
1549240.0,417160.0,1.0295,297.65,68.1
1549240.0,421320.0,1.0345,297.59,67.6
1545080.0,209160.0,0.8099,295.49,49.96
1545080.0,213320.0,0.8138,295.33,48.61
1545080.0,217480.0,0.8176,295.26,48.05
1545080.0,221640.0,0.8216,295.27,48.14
1545080.0,225800.0,0.8255,295.4,49.21
1545080.0,229960.0,0.8295,295.67,51.47
1545080.0,234120.0,0.8335,295.96,53.93
1545080.0,238280.0,0.8375,296.23,56.2
1545080.0,242440.0,0.8416,296.36,57.27
1545080.0,246600.0,0.8456,296.36,57.24
1545080.0,250760.0,0.8497,296.36,57.24
1545080.0,254920.0,0.8537,296.3,56.78
1545080.0,259080.0,0.8578,296.33,56.98
1545080.0,263240.0,0.862,296.48,58.28
1545080.0,267400.0,0.8661,296.68,59.96
1545080.0,271560.0,0.8703,296.92,61.96
1545080.0,275720.0,0.8744,297.09,63.38
1545080.0,279880.0,0.8787,297.19,64.24
1545080.0,284040.0,0.8829,297.18,64.16
1545080.0,288200.0,0.8871,297.08,63.35
1545080.0,292360.0,0.8914,297.1,63.47
1545080.0,296520.0,0.8957,297.16,63.98
1545080.0,300680.0,0.9,297.36,65.68
1545080.0,304840.0,0.9044,297.67,68.33
1545080.0,309000.0,0.9088,297.99,70.97
1545080.0,313160.0,0.9132,298.57,75.82
1545080.0,317320.0,0.9175,299.13,80.57
1545080.0,321480.0,0.9218,299.64,84.83
1545080.0,325640.0,0.9263,300.07,88.5
1545080.0,329800.0,0.931,300.22,89.76
1545080.0,333960.0,0.9355,300.14,89.1
1545080.0,338120.0,0.9401,299.94,87.42
1545080.0,342280.0,0.9446,299.5,83.68
1545080.0,346440.0,0.9491,298.8,77.79
1545080.0,350600.0,0.9537,298.16,72.43
1545080.0,354760.0,0.9582,297.48,66.69
1545080.0,358920.0,0.9628,297.05,63.04
1545080.0,363080.0,0.9673,296.86,61.5
1545080.0,367240.0,0.9721,296.79,60.9
1545080.0,371400.0,0.9768,296.94,62.16
1545080.0,375560.0,0.9815,297.13,63.78
1545080.0,379720.0,0.9862,297.21,64.41
1545080.0,383880.0,0.991,297.3,65.15
1545080.0,388040.0,0.9958,297.52,67.05
1545080.0,392200.0,1.0006,297.73,68.82
1545080.0,396360.0,1.0055,298.06,71.53
1545080.0,400520.0,1.0103,298.46,74.93
1545080.0,404680.0,1.0153,298.73,77.23
1545080.0,408840.0,1.0203,298.7,76.99
1545080.0,413000.0,1.0254,298.37,74.15
1545080.0,417160.0,1.0306,298.04,71.41
1545080.0,421320.0,1.0357,297.97,70.79
1540920.0,209160.0,0.8103,296.19,55.84
1540920.0,213320.0,0.8142,295.97,54.01
1540920.0,217480.0,0.8183,295.76,52.23
1540920.0,221640.0,0.8222,295.58,50.71
1540920.0,225800.0,0.8262,295.52,50.21
1540920.0,229960.0,0.8302,295.59,50.77
1540920.0,234120.0,0.8341,295.77,52.34
1540920.0,238280.0,0.8382,295.96,53.91
1540920.0,242440.0,0.8423,296.02,54.45
1540920.0,246600.0,0.8464,296.01,54.33
1540920.0,250760.0,0.8505,296.01,54.31
1540920.0,254920.0,0.8546,295.97,53.95
1540920.0,259080.0,0.8586,296.03,54.46
1540920.0,263240.0,0.8628,296.24,56.22
1540920.0,267400.0,0.8669,296.49,58.34
1540920.0,271560.0,0.871,296.77,60.69
1540920.0,275720.0,0.8751,296.95,62.2
1540920.0,279880.0,0.8794,297.04,62.96
1540920.0,284040.0,0.8837,296.99,62.58
1540920.0,288200.0,0.888,296.85,61.43
1540920.0,292360.0,0.8923,296.87,61.57
1540920.0,296520.0,0.8966,296.97,62.36
1540920.0,300680.0,0.9009,297.24,64.7
1540920.0,304840.0,0.9052,297.67,68.28
1540920.0,309000.0,0.9096,298.08,71.77
1540920.0,313160.0,0.9141,298.77,77.54
1540920.0,317320.0,0.9184,299.41,82.91
1540920.0,321480.0,0.9227,299.94,87.4
1540920.0,325640.0,0.9272,300.34,90.78
1540920.0,329800.0,0.9318,300.41,91.35
1540920.0,333960.0,0.9364,300.31,90.52
1540920.0,338120.0,0.941,300.19,89.47
1540920.0,342280.0,0.9455,299.83,86.42
1540920.0,346440.0,0.9499,299.12,80.51
1540920.0,350600.0,0.9546,298.43,74.66
1540920.0,354760.0,0.9593,297.69,68.5
1540920.0,358920.0,0.9638,297.26,64.81
1540920.0,363080.0,0.9684,297.08,63.34
1540920.0,367240.0,0.9731,297.0,62.66
1540920.0,371400.0,0.9778,297.14,63.81
1540920.0,375560.0,0.9825,297.31,65.28
1540920.0,379720.0,0.9872,297.37,65.73
1540920.0,383880.0,0.9921,297.44,66.37
1540920.0,388040.0,0.9969,297.67,68.32
1540920.0,392200.0,1.0018,297.9,70.22
1540920.0,396360.0,1.0067,298.27,73.37
1540920.0,400520.0,1.0115,298.77,77.51
1540920.0,404680.0,1.0164,299.12,80.46
1540920.0,408840.0,1.0213,299.11,80.4
1540920.0,413000.0,1.0263,298.73,77.18
1540920.0,417160.0,1.0314,298.35,74.04
1540920.0,421320.0,1.0367,298.27,73.35
1536760.0,209160.0,0.811,296.9,61.83
1536760.0,213320.0,0.8149,296.64,59.59
1536760.0,217480.0,0.8188,296.29,56.71
1536760.0,221640.0,0.8229,295.94,53.7
1536760.0,225800.0,0.827,295.7,51.7
1536760.0,229960.0,0.831,295.57,50.59
1536760.0,234120.0,0.8349,295.64,51.22
1536760.0,238280.0,0.839,295.74,52.03
1536760.0,242440.0,0.8431,295.74,52.03
1536760.0,246600.0,0.8472,295.71,51.84
1536760.0,250760.0,0.8513,295.71,51.84
1536760.0,254920.0,0.8554,295.69,51.64
1536760.0,259080.0,0.8594,295.79,52.51
1536760.0,263240.0,0.8636,296.06,54.74
1536760.0,267400.0,0.8677,296.36,57.28
1536760.0,271560.0,0.8718,296.67,59.91
1536760.0,275720.0,0.8759,296.86,61.45
1536760.0,279880.0,0.8802,296.93,62.05
1536760.0,284040.0,0.8845,296.84,61.35
1536760.0,288200.0,0.8888,296.67,59.85
1536760.0,292360.0,0.893,296.68,60.0
1536760.0,296520.0,0.8973,296.81,61.05
1536760.0,300680.0,0.9016,297.16,64.01
1536760.0,304840.0,0.906,297.7,68.51
1536760.0,309000.0,0.9104,298.21,72.84
1536760.0,313160.0,0.9149,298.99,79.4
1536760.0,317320.0,0.9193,299.68,85.16
1536760.0,321480.0,0.9236,300.2,89.6
1536760.0,325640.0,0.9281,300.54,92.47
1536760.0,329800.0,0.9327,300.52,92.24
1536760.0,333960.0,0.9373,300.38,91.12
1536760.0,338120.0,0.942,300.32,90.57
1536760.0,342280.0,0.9465,300.04,88.22
1536760.0,346440.0,0.951,299.37,82.63
1536760.0,350600.0,0.9557,298.67,76.72
1536760.0,354760.0,0.9603,297.95,70.66
1536760.0,358920.0,0.9649,297.55,67.28
1536760.0,363080.0,0.9695,297.4,66.05
1536760.0,367240.0,0.9743,297.32,65.35
1536760.0,371400.0,0.979,297.43,66.26
1536760.0,375560.0,0.9836,297.56,67.38
1536760.0,379720.0,0.9883,297.57,67.47
1536760.0,383880.0,0.9932,297.62,67.86
1536760.0,388040.0,0.998,297.84,69.71
1536760.0,392200.0,1.003,298.07,71.67
1536760.0,396360.0,1.0078,298.49,75.21
1536760.0,400520.0,1.0127,299.06,79.99
1536760.0,404680.0,1.0176,299.49,83.57
1536760.0,408840.0,1.0225,299.52,83.83
1536760.0,413000.0,1.0275,299.12,80.46
1536760.0,417160.0,1.0326,298.72,77.11
1536760.0,421320.0,1.0378,298.63,76.4
1532600.0,242440.0,0.844,295.56,50.52
1532600.0,246600.0,0.848,295.52,50.21
1532600.0,250760.0,0.8521,295.52,50.18
1532600.0,254920.0,0.8562,295.51,50.13
1532600.0,259080.0,0.8603,295.65,51.34
1532600.0,263240.0,0.8644,295.97,53.98
1532600.0,267400.0,0.8686,296.31,56.88
